time_of_day,track_name,artist_name,bpm
Morning,Dammit,blink-182,Medium
Afternoon,When I'm Gone,Maria Sur,Medium
Afternoon,Back To My Roots,Jay Smith,Medium
Afternoon,Effortless,Jacqline,Medium
Afternoon,Unforgettable,Marcus & Martinus,Low
Afternoon,Dragon,LIAMOO,High
Afternoon,Light,Annika Wickihalder,Medium
Afternoon,Que Sera,Medina,Medium
Evening,Unforgettable,Marcus & Martinus,Low
Evening,Light,Annika Wickihalder,Medium
Evening,Dragon,LIAMOO,High
Evening,Que Sera,Medina,Medium
Evening,Effortless,Jacqline,Medium
Evening,When I'm Gone,Maria Sur,Medium
Afternoon,Dive,Holly Humberstone,Medium
Afternoon,Alone Together,Matoma,Medium
Afternoon,First To Go,Astrid S,Medium
Afternoon,Austin,Dasha,Low
Afternoon,Eloise,Arvingarna,Low
Morning,This Is How I Disappear - Live in Mexico City,My Chemical Romance,High
Afternoon,Misery Business,Paramore,High
Afternoon,Dead Air,CHVRCHES,Medium
Evening,Dead Air,CHVRCHES,Medium
Evening,All Out of Love,Air Supply,Medium
Evening,Creep,Naeleck,Medium
Evening,Torn,Natalie Imbruglia,Medium
Evening,I Try,Macy Gray,Low
Evening,Doo Wop (That Thing),Ms. Lauryn Hill,Medium
Evening,Fading Like A Flower (Every Time You Leave),Roxette,Medium
Evening,All I Wanna Do,Sheryl Crow,Medium
Evening,I'm Too Sexy,Right Said Fred,Medium
Evening,Thunderstruck,AC/DC,Medium
Evening,I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster,Diddy,Medium
Evening,Amazed,Lonestar,Medium
Evening,Learn to Fly,Foo Fighters,Medium
Evening,"Baby, I Love Your Way",Big Mountain,High
Evening,As Long as You Love Me,Backstreet Boys,Medium
Afternoon,DJ Got Us Fallin' In Love (feat. Pitbull),USHER,Medium
Afternoon,Classic,MKTO,High
Afternoon,Better Off Alone,Alice Deejay,Medium
Afternoon,Africa,TOTO,Medium
Afternoon,Lush Life,Zara Larsson,Low
Evening,Black Eyes,Bradley Cooper,Medium
Evening,La Vie En Rose,Lady Gaga,Medium
Evening,Out Of Time,Bradley Cooper,Low
Evening,Alibi,Bradley Cooper,Medium
Evening,Look What I Found,Lady Gaga,Medium
Evening,Heal Me,Lady Gaga,Medium
Evening,I Don't Know What Love Is,Lady Gaga,Medium
Evening,Too Far Gone,Bradley Cooper,Medium
Night,Take Me To Church,Hozier,High
Night,Drops of Jupiter (Tell Me),Train,Low
Afternoon,Grand Hotel,Barbados,Low
Afternoon,The Look,Roxette,Medium
Afternoon,Supernatural,Adam Woods,Medium
Afternoon,As I Lay Me Down,Wiktoria,Low
Evening,Any Man Of Mine,Shania Twain,Low
Night,On Three,Shania Twain,High
Night,You Win My Love,Shania Twain,High
Night,You Needed Me,Anne Murray,High
Night,"Honey, I'm Home",Shania Twain,Medium
Night,Dance With The One That Brought You,Shania Twain,High
Night,You've Got A Way,Shania Twain,High
Night,The Woman In Me (Needs The Man In You),Shania Twain,Medium
Night,Dom andra,kent,Medium
Night,Midnight Sun,The Sounds,Medium
Night,Bada nakna,Samir & Viktor,Medium
Night,Bra för dig,estraden,High
Afternoon,Waterloo,ABBA,Medium
Afternoon,Bring You Back,Hawthorne Heights,Medium
Afternoon,Out Of Time,Bradley Cooper,Low
Evening,Another Love,Tom Odell,Medium
Evening,Somewhere Only We Know,Keane,High
Evening,Hey Brother,Avicii,Medium
Evening,Bye Bye,Barbados,Medium
Morning,Forever,EXO,Medium
Morning,Angel,Theory of a Deadman,High
Afternoon,Wake Me up When September Ends,Green Day,Medium
Afternoon,Scattered,Green Day,Medium
Afternoon,Revolution Radio,Green Day,High
Afternoon,Boulevard of Broken Dreams,Green Day,Low
Evening,Lemonade,Y4ska,High
Afternoon,Bless The Broken Road,Rascal Flatts,Medium
Morning,Dom andra,kent,Medium
Morning,No Big Deal,Sahara Hotnights,High
Afternoon,Ironic - 2015 Remaster,Alanis Morissette,Medium
Afternoon,Thunderstruck,AC/DC,Medium
Morning,Thunderstruck,AC/DC,Medium
Evening,Cheri Cheri Lady,Modern Talking,Medium
Evening,Pour Some Sugar On Me,Def Leppard,High
Evening,Girls Just Want to Have Fun,Cyndi Lauper,Medium
Evening,Everywhere - 2017 Remaster,Fleetwood Mac,Medium
Evening,I'm On Fire,Bruce Springsteen,Low
Evening,Super Trouper,ABBA,Medium
Evening,Moonlight Shadow,Mike Oldfield,Medium
Evening,Here I Go Again - 2018 Remaster,Whitesnake,Low
Evening,Hold Me Now,Johnny Logan,Low
Evening,I'm Gonna Be (500 Miles),The Proclaimers,Medium
Evening,We Didn't Start the Fire,Billy Joel,High
Evening,I Still Haven't Found What I'm Looking For,U2,High
Evening,Waiting for a Star to Fall,Boy Meets Girl,Medium
Evening,Gimme All Your Lovin',ZZ Top,Medium
Evening,Runaway,Bon Jovi,High
Evening,Never Ending Story,Limahl,Medium
Evening,Tarzan Boy,Baltimora,Medium
Evening,If I Could Turn Back Time,Cher,Medium
Evening,Down Under,Men At Work,Medium
Evening,Dancing On The Ceiling,Lionel Richie,Medium
Evening,Video Killed The Radio Star,The Buggles,High
Evening,"Footloose - From ""Footloose"" Soundtrack",Kenny Loggins,High
Evening,The Final Countdown,Europe,Medium
Evening,Any Way You Want It,Journey,Medium
Evening,The Winner Takes It All,ABBA,Medium
Evening,Just Can't Get Enough,Depeche Mode,High
Evening,"Take My Breath Away - Love Theme from ""Top Gun""",Berlin,Medium
Evening,Carrie,Europe,Low
Evening,Tell It to My Heart,Taylor Dayne,Medium
Evening,A Little Respect,Erasure,Medium
Evening,Never Gonna Give You Up,Rick Astley,Medium
Evening,What's Love Got to Do with It,Tina Turner,Medium
Evening,Hungry Heart,Bruce Springsteen,Medium
Evening,Fast Car,Tracy Chapman,Medium
Evening,Break My Stride,Matthew Wilder,Medium
Evening,9 to 5,Dolly Parton,Medium
Evening,Walk Of Life,Dire Straits,High
Evening,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",Eric Carmen,Medium
Evening,Manic Monday,The Bangles,Medium
Evening,I'm So Excited,The Pointer Sisters,Medium
Evening,Rosanna,TOTO,High
Evening,Kickstart My Heart,Mötley Crüe,High
Evening,Dancing In the Dark,Bruce Springsteen,High
Evening,Bette Davis Eyes,Kim Carnes,Medium
Evening,Man in the Mirror - 2012 Remaster,Michael Jackson,Medium
Evening,We Are The World,U.S.A. For Africa,High
Evening,Sweet Child O' Mine,Guns N' Roses,Medium
Evening,Don't Stop Believin',Journey,Medium
Evening,Walking On Sunshine,Katrina & The Waves,High
Evening,Nothing's Gonna Change My Love For You,Glenn Medeiros,Medium
Evening,Nothing's Gonna Stop Us Now,Starship,Medium
Evening,Black Velvet,Alannah Myles,High
Evening,Paradise City,Guns N' Roses,Medium
Evening,Give It Up,KC & The Sunshine Band,Medium
Afternoon,Rosalita,Barbados,Medium
Evening,Dom andra,kent,Medium
Evening,Big Foot,Nicki Minaj,Medium
Evening,Riptide,Vance Joy,Medium
Evening,Apologize,Timbaland,Medium
Evening,You're Beautiful,James Blunt,Medium
Evening,Live Your Life,T.I.,Low
Evening,Knock You Down,Keri Hilson,Low
Evening,The Riddle,Gigi D'Agostino,Medium
Evening,One More Time,Daft Punk,Medium
Evening,SexyBack (feat. Timbaland),Justin Timberlake,Medium
Evening,Gasolina,Daddy Yankee,Medium
Evening,Let Me Think About It,Ida Corr,Medium
Evening,Bye Bye Bye,*NSYNC,High
Evening,E,Drunkenmunky,High
Evening,Forever,Chris Brown,Medium
Evening,She Wolf,Shakira,Medium
Morning,Damn,Hov1,Medium
Afternoon,Pärlor,kent,Medium
Afternoon,Den sista sången,LBSB,High
Afternoon,Elite,kent,Medium
Afternoon,Sverige,kent,Low
Afternoon,Duett,kent,Low
Afternoon,Hur jag fick dig att älska mig,kent,Medium
Afternoon,Socker,kent,Medium
Afternoon,Sundance Kid,kent,Medium
Afternoon,400 slag,kent,Medium
Afternoon,Kräm (så nära får ingen gå),kent,Medium
Afternoon,La Belle Epoque,kent,High
Afternoon,Musik Non Stop,kent,Medium
Afternoon,Egoist,kent,Medium
Afternoon,Andromeda,kent,Medium
Afternoon,Tennsoldater,kent,Medium
Afternoon,Vi är för alltid,kent,Medium
Afternoon,Den vänstra stranden,kent,High
Afternoon,Nattpojken & Dagflickan (feat. Anna Ternheim),kent,Medium
Evening,Vi är för alltid,kent,Medium
Evening,Den vänstra stranden,kent,High
Evening,Nattpojken & Dagflickan (feat. Anna Ternheim),kent,Medium
Evening,Vi är inte längre där,kent,Medium
Evening,Förlåtelsen,kent,Medium
Evening,Skyll inte ifrån dig,kent,High
Evening,Pärlor,kent,Medium
Evening,Utan dina andetag,kent,High
Evening,Sverige,kent,Low
Evening,Kräm (så nära får ingen gå),kent,Medium
Evening,Musik Non Stop,kent,Medium
Evening,Egoist,kent,Medium
Evening,Andromeda,kent,Medium
Evening,Tennsoldater,kent,Medium
Evening,Avalon,Stiftelsen,Medium
Morning,Pärlor,kent,Medium
Morning,Utan dina andetag,kent,High
Morning,Sverige,kent,Low
Morning,Gravitation,kent,Medium
Morning,Den döda vinkeln,kent,Medium
Morning,Kärleken väntar,kent,Medium
Morning,Musik Non Stop,kent,Medium
Morning,La Belle Epoque,kent,High
Morning,Kräm (så nära får ingen gå),kent,Medium
Morning,Egoist,kent,Medium
Morning,Palace & Main,kent,Medium
Morning,Den sista sången,kent,High
Morning,Vi är inte längre där,kent,Medium
Morning,Mannen i den vita hatten (16 år senare),kent,Medium
Morning,VinterNoll2,kent,Medium
Morning,FF,kent,Medium
Morning,Kevlarsjäl,kent,Medium
Morning,Andromeda,kent,Medium
Morning,400 slag,kent,Medium
Morning,I'm Not The Only One,Sam Smith,Medium
Morning,Darkside,blink-182,Medium
Morning,Fat Lip,Sum 41,Low
Evening,Breakfast At Tiffany's,Deep Blue Something,Medium
Evening,Water Under the Bridge,Adele,Low
Evening,Never Let Me Go,Florence + The Machine,Low
Evening,Stitches,Shawn Mendes,Low
Evening,You & I,One Direction,Medium
Evening,The One That Got Away,Katy Perry,Low
Evening,911,Lady Gaga,High
Evening,Bad Romance,Lady Gaga,Medium
Morning,Better,Takida,Medium
Afternoon,Since U Been Gone,Kelly Clarkson,Medium
Afternoon,Fireflies,Owl City,Medium
Afternoon,Just Dance,Lady Gaga,High
Afternoon,Kids,MGMT,Medium
Afternoon,Survivor,Destiny's Child,Low
Afternoon,About You Now,Sugababes,High
Afternoon,When You Were Young,The Killers,Medium
Afternoon,Don't Stop The Music,Rihanna,High
Afternoon,Single Ladies (Put a Ring on It),Beyoncé,High
Afternoon,Fuck You,CeeLo Green,Low
Afternoon,Hollaback Girl,Gwen Stefani,Medium
Afternoon,Forever,Chris Brown,Medium
Afternoon,Someday,Nickelback,Medium
Afternoon,The Funeral,Band of Horses,Low
Afternoon,Snow (Hey Oh),Red Hot Chili Peppers,Medium
Evening,You Found Me,The Fray,Medium
Evening,This Love,Maroon 5,Medium
Evening,Everybody's Changing,Keane,Medium
Evening,Haven't Met You Yet,Michael Bublé,Medium
Morning,Eye of the Tiger,Survivor,High
Morning,You Can Call Me Al,Paul Simon,Medium
Afternoon,If I Ain't Got You,Alicia Keys,Medium
Afternoon,Picture Of You,Boyzone,Medium
Afternoon,La Vie En Rose,Lady Gaga,Medium
Afternoon,We Can't Stop,Miley Cyrus,Low
Afternoon,Paparazzi,Lady Gaga,Medium
Afternoon,Get the Party Started,P!nk,Medium
Afternoon,Family Affair,Mary J. Blige,Low
Evening,Ride With Me,ADAAM,High
Night,Sverige,kent,Low
Afternoon,Bye Bye,Barbados,Medium
Afternoon,No Particular Place to Go,Björn Skifs,Medium
Afternoon,Jennie,Scotts,Medium
Afternoon,Oh Julie,Wahlströms,High
Afternoon,Cannibals,BlackJack,High
Afternoon,Disenchanted,My Chemical Romance,Medium
Afternoon,Faint,Linkin Park,Medium
Afternoon,My Immortal,Evanescence,Medium
Afternoon,This Is How I Disappear,My Chemical Romance,Low
Afternoon,Perfect,Simple Plan,Medium
Afternoon,Paralyzed,Sueco,Medium
Afternoon,Monsters (feat. blackbear),All Time Low,Low
Night,Fall for You,Secondhand Serenade,Low
Night,Houdini,Dua Lipa,High
Night,Easy On Me,Adele,Medium
Night,Rush,Troye Sivan,Low
Night,Bleeding Love,Leona Lewis,High
Night,Utan dina andetag,kent,High
Night,Gold Dust,Galantis,Medium
Night,I Wanna Know,Alesso,Low
Night,Collide,Hellberg,Medium
Morning,Material Girl,Madonna,High
Afternoon,Collide,Hellberg,Medium
Afternoon,Black Eyes,Bradley Cooper,Medium
Afternoon,Be Alright,Dean Lewis,High
Afternoon,Forever Yours,Elisa Lindström,High
Afternoon,Norrland,Engmans Kapell,Medium
Afternoon,Take My Breath Away,Kim Cesarion,Medium
Afternoon,Superstar,Jamelia,Medium
Afternoon,Sex on Fire,Kings of Leon,High
Evening,Som jag hade dig förut,Melissa Horn,Medium
Evening,The Grouch,Green Day,Medium
Evening,A Million Dreams,P!nk,Low
Evening,Need You Now,Lady A,Low
Evening,Never Enough,Loren Allred,Medium
Evening,History Of Man,Maisie Peters,Medium
Evening,Kings & Queens,Ava Max,Medium
Evening,Call It Love,Felix Jaehn,Medium
Evening,Hung Up,Madonna,Medium
Evening,Fly Away,Tones And I,Low
Evening,I'll Be There,Jess Glynne,Medium
Evening,Ritual,Tiësto,Medium
Evening,Shivers,Ed Sheeran,Medium
Evening,Midnight Sky,Miley Cyrus,Medium
Evening,Unstoppable,Sia,Medium
Evening,Acapulco,Jason Derulo,Medium
Evening,Back To You,Selena Gomez,Medium
Evening,Bad Habits,Ed Sheeran,High
Evening,My Universe,Coldplay,Low
Evening,Prisoner (feat. Dua Lipa),Miley Cyrus,Medium
Evening,Never Really Over,Katy Perry,Medium
Evening,Solo (feat. Demi Lovato),Clean Bandit,Medium
Evening,Run,OneRepublic,High
Evening,The Motto,Tiësto,Medium
Evening,How Will I Know,Whitney Houston,High
Evening,Austin,Dasha,Low
Evening,When You're Gone,Shawn Mendes,Low
Evening,Dance Monkey,Tones And I,Medium
Evening,Into You,Ariana Grande,Medium
Evening,Sunshine,OneRepublic,Medium
Evening,Take You Dancing,Jason Derulo,Medium
Evening,Sucker,Jonas Brothers,High
Evening,Don't Start Now,Dua Lipa,Medium
Evening,I Ain't Worried,OneRepublic,Medium
Evening,Tick Tock (feat. 24kGoldn),Clean Bandit,Medium
Evening,How Deep Is Your Love,Calvin Harris,Medium
Evening,Padam Padam,Kylie Minogue,Medium
Evening,Sunroof,Nicky Youre,Medium
Evening,Mood (feat. iann dior),24kGoldn,High
Evening,Lighter,Galantis,
Evening,Oh My God,Adele,Low
Evening,Heat Waves,Glass Animals,Medium
Evening,Karma,Taylor Swift,Medium
Evening,Don't Go Yet,Camila Cabello,Medium
Evening,Light Switch,Charlie Puth,High
Evening,Red Flags,Mimi Webb,Medium
Evening,Boss Bitch,Doja Cat,Medium
Evening,Maniac,Conan Gray,High
Evening,Dynamite,BTS,Medium
Evening,Fallin’ (Adrenaline),Why Don't We,Medium
Evening,POWER,Kanye West,Medium
Evening,Rush,Troye Sivan,Low
Night,2002,Anne-Marie,Low
Night,The Middle,Zedd,High
Night,My Universe,Coldplay,Low
Night,Never Really Over,Katy Perry,Medium
Night,One in a Million,Bebe Rexha,High
Night,Prisoner (feat. Dua Lipa),Miley Cyrus,Medium
Night,Solo (feat. Demi Lovato),Clean Bandit,Medium
Night,How Will I Know,Whitney Houston,High
Morning,How Deep Is Your Love,Calvin Harris,Medium
Morning,The Motto,Tiësto,Medium
Morning,Shivers,Ed Sheeran,Medium
Morning,Ritual,Tiësto,Medium
Morning,Austin,Dasha,Low
Morning,Fly Away,Tones And I,Low
Morning,Bones,Imagine Dragons,Low
Morning,Red Flags,Mimi Webb,Medium
Morning,Prisoner (feat. Dua Lipa),Miley Cyrus,Medium
Afternoon,I Ain't Worried,OneRepublic,Medium
Afternoon,Youngblood,5 Seconds of Summer,Medium
Afternoon,Boss Bitch,Doja Cat,Medium
Afternoon,Don't Go Yet,Camila Cabello,Medium
Afternoon,Dynamite,BTS,Medium
Afternoon,Unstoppable,Sia,Medium
Afternoon,Midnight Sky,Miley Cyrus,Medium
Afternoon,Bad Habits,Ed Sheeran,High
Afternoon,Back To You,Selena Gomez,Medium
Afternoon,Light Switch,Charlie Puth,High
Afternoon,When You're Gone,Shawn Mendes,Low
Morning,When You're Gone,Shawn Mendes,Low
Morning,Lost,Maroon 5,Medium
Morning,I Do,Arvingarna,Medium
Afternoon,bad guy,Billie Eilish,Medium
Afternoon,Summer Of '69,Bryan Adams,High
Night,Wherever You Will Go,The Calling,Medium
Morning,Kings & Queens,Ava Max,Medium
Morning,2002,Anne-Marie,Low
Morning,Back To You,Selena Gomez,Medium
Morning,Never Really Over,Katy Perry,Medium
Morning,Tick Tock (feat. 24kGoldn),Clean Bandit,Medium
Morning,The Middle,Zedd,High
Morning,Celestial,Ed Sheeran,Medium
Morning,I Ain't Worried,OneRepublic,Medium
Afternoon,Gold Dust,Galantis,Medium
Afternoon,I Wanna Know,Alesso,Low
Evening,Symphony (feat. Zara Larsson),Clean Bandit,Medium
Evening,Just Like a Pill,P!nk,Medium
Evening,Just Give Me a Reason (feat. Nate Ruess),P!nk,Medium
Morning,Drops of Jupiter (Tell Me),Train,Low
Morning,Life,E-Type,High
Morning,Man On The Run,Dash Berlin,High
Morning,Wherever You Will Go,The Calling,Medium
Afternoon,Drops of Jupiter (Tell Me),Train,Low
Afternoon,Say Something,A Great Big World,High
Afternoon,The Middle,Zedd,High
Afternoon,Dizzy,Olly Alexander (Years & Years),High
Afternoon,Let Me Down Slowly,Alec Benjamin,High
Afternoon,FRIENDS,Marshmello,Medium
Afternoon,Ride,Twenty One Pilots,Medium
Afternoon,New Rules,Dua Lipa,Medium
Morning,Visa,Magnus Uggla,Medium
Morning,Jungleland,Bruce Springsteen,Medium
Morning,Redo,Hov1,Low
Morning,Physical,Dua Lipa,Medium
Morning,Fernando,ABBA,Medium
Morning,Death Stranding,CHVRCHES,Medium
Morning,Blinding Lights,The Weeknd,High
Evening,Everlong,Foo Fighters,Medium
Afternoon,Lighter,Galantis,
Afternoon,Alone Again,The Weeknd,Low
Afternoon,An Angel's Love,Alex M.O.R.P.H.,Low
Afternoon,Forever Tonight,Galantis,High
Afternoon,Break My Heart,Dua Lipa,Medium
Afternoon,In Your Eyes,The Weeknd,Medium
Afternoon,Don't Care,Galantis,Low
Afternoon,"Knowing Me, Knowing You",ABBA,Medium
Afternoon,Visa,Magnus Uggla,Medium
Afternoon,Firebird,Galantis,High
Afternoon,My Hero,Foo Fighters,High
Afternoon,My Enemy,CHVRCHES,High
Afternoon,Fernando,ABBA,Medium
Afternoon,Born to Run,Bruce Springsteen,Medium
Afternoon,Death Stranding,CHVRCHES,Medium
Afternoon,Slipping Through My Fingers,ABBA,Medium
Evening,The World Is Ugly,My Chemical Romance,Medium
Evening,Fernando,ABBA,Medium
Evening,Blood - End Credits,My Chemical Romance,Medium
Evening,Lola Montez,Volbeat,High
Evening,Stockholm,Orup,Medium
Evening,Beautiful Things,Benson Boone,Medium
Evening,Too Sweet,Hozier,Medium
Night,The King,The Playtones,High
Night,Teeny Weeny String Bikini,Günther,Medium
Night,Boys Will Be Boys,Dua Lipa,Medium
Night,Last Dance,Dua Lipa,Medium
Night,Hotter Than Hell,Dua Lipa,High
Night,Shivers,Ed Sheeran,Medium
Night,Some Say,Nea,High
Night,Because of You,Kelly Clarkson,Medium
Night,I Won't Give Up,Jason Mraz,High
Night,FTCU,Nicki Minaj,Medium
Night,In,Simple Plan,High
Night,Young Blood,The Naked And Famous,Medium
Night,Grow Up,Simple Plan,Medium
Night,Perfect,Simple Plan,Medium
Night,Singing in the Rain,Simple Plan,Low
Night,My Own Worst Enemy,Lit,Medium
Night,Grand Hotel,Barbados,Low
Afternoon,Torn,Natalie Imbruglia,Medium
Afternoon,Larger Than Life,Backstreet Boys,Low
Afternoon,Too Sweet,Hozier,Medium
Afternoon,Runaway Train,Soul Asylum,Medium
Morning,Runaway Train,Soul Asylum,Medium
Morning,Super Trouper,ABBA,Medium
Morning,Whole Again,Atomic Kitten,Medium
Morning,My Hero,Foo Fighters,High
Morning,Gloria,Laura Branigan,Medium
Morning,Water,Galantis,Medium
Morning,Lola Montez,Volbeat,High
Afternoon,I Wish - Radio Edit,Skee-Lo,Low
Afternoon,Someone,Jubël,High
Afternoon,Lambada,Hr. Troels,Medium
Afternoon,I Don't Know Why,NOTD,High
Afternoon,Dance With My Father,Céline Dion,High
Afternoon,"Because You Loved Me (Theme from ""Up Close and Personal"")",Céline Dion,Medium
Afternoon,J'irai où tu iras (with Jean-Jacques Goldman),Céline Dion,High
Afternoon,1-800-273-8255,Logic,Medium
Afternoon,Silence,Marshmello,Medium
Afternoon,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,Medium
Afternoon,The Motto,Tiësto,Medium
Afternoon,The Sound of Silence,Disturbed,Medium
Afternoon,Word Up!,Korn,Medium
Afternoon,So Far Away,Avenged Sevenfold,Medium
Afternoon,Man Overboard,blink-182,Medium
Afternoon,Josie,blink-182,Low
Morning,Blood - End Credits,My Chemical Romance,Medium
Morning,OMG,Hov1,Medium
Morning,In My Head,Galantis,Medium
Morning,I Don't Love You,My Chemical Romance,Medium
Morning,An Angel's Love,Alex M.O.R.P.H.,Low
Morning,The Sharpest Lives,My Chemical Romance,High
Morning,Get Out,CHVRCHES,High
Morning,I'm Not Okay (I Promise),My Chemical Romance,High
Morning,My Enemy,CHVRCHES,High
Morning,The Mother We Share,CHVRCHES,Low
Evening,Firebird,Galantis,High
Evening,Alone Again,The Weeknd,Low
Evening,Dancing Queen,ABBA,Medium
Evening,OMG,Hov1,Medium
Evening,Gold Dust,Galantis,Medium
Evening,Runaway Train,Soul Asylum,Medium
Night,Runaway Train,Soul Asylum,Medium
Morning,Born to Run,Bruce Springsteen,Medium
Afternoon,Kill All Your Friends,My Chemical Romance,Medium
Afternoon,Save Your Tears,The Weeknd,High
Morning,Losing You,Dead by April,Low
Afternoon,Losing You,Dead by April,Low
Afternoon,Yes Man,Bjørn Johan Muri,High
Afternoon,Radio,Cir.Cuz,Medium
Afternoon,Levitating (feat. DaBaby),Dua Lipa,Medium
Afternoon,Jackie Chan,Tiësto,Low
Afternoon,Renegades,X Ambassadors,Medium
Afternoon,Radioactive,Imagine Dragons,High
Afternoon,Thank You for the Venom,My Chemical Romance,Medium
Afternoon,SING,My Chemical Romance,Medium
Evening,Vampires Will Never Hurt You,My Chemical Romance,Medium
